SampleIndex,CAN_H_V,CAN_L_V
162,2.491647,2.491647
163,3.511647,1.511647
164,3.502707,1.502707
165,2.515349,2.515349
166,3.519004,1.519004
167,2.514353,2.514353
168,2.492642,2.492642
169,2.494353,2.494353
170,3.522707,1.522707
171,3.501711,1.501711
172,3.491647,1.491647
173,3.499004,1.499004
174,2.522707,2.522707
175,3.520000,1.520000
176,3.491647,1.491647
177,3.492642,1.492642
178,2.522707,2.522707
179,3.522707,1.522707
180,2.511647,2.511647
181,3.511647,1.511647
182,3.495349,1.495349
183,3.495349,1.495349
184,2.521711,2.521711
185,2.501711,2.501711
186,2.491647,2.491647
187,2.499004,2.499004
188,2.502707,2.502707
189,3.520000,1.520000
190,2.519004,2.519004
191,2.492642,2.492642
192,2.492642,2.492642
193,2.502707,2.502707
194,2.502707,2.502707
195,3.519004,1.519004
196,2.519004,2.519004
197,2.492642,2.492642
198,2.492642,2.492642
199,2.502707,2.502707
200,2.502707,2.502707
201,3.519004,1.519004
202,2.519004,2.519004
203,2.492642,2.492642
204,2.492642,2.492642
205,2.502707,2.502707
206,2.502707,2.502707
207,3.519004,1.519004
208,2.519004,2.519004
209,2.492642,2.492642
210,2.492642,2.492642
211,2.502707,2.502707
212,2.502707,2.502707
213,3.519004,1.519004
214,2.519004,2.519004
215,2.492642,2.492642
216,2.492642,2.492642
217,2.502707,2.502707
218,2.502707,2.502707
219,3.519004,1.519004
220,2.519004,2.519004
221,2.492642,2.492642
222,2.492642,2.492642
223,2.502707,2.502707
224,2.502707,2.502707
225,3.519004,1.519004
226,2.519004,2.519004
227,2.492642,2.492642
228,2.492642,2.492642
229,2.502707,2.502707
230,2.502707,2.502707
231,3.519004,1.519004
232,2.519004,2.519004
233,2.492642,2.492642
234,2.492642,2.492642
235,2.502707,2.502707
236,2.502707,2.502707
237,3.519004,1.519004
238,2.519004,2.519004
239,2.492642,2.492642
240,2.492642,2.492642
241,2.502707,2.502707
242,2.502707,2.502707
243,3.519004,1.519004
244,2.519004,2.519004
245,2.492642,2.492642
246,2.492642,2.492642
247,2.502707,2.502707
248,2.502707,2.502707
249,3.519004,1.519004
250,2.519004,2.519004
251,2.492642,2.492642
252,2.492642,2.492642
253,2.502707,2.502707
254,2.502707,2.502707
255,3.519004,1.519004
256,2.519004,2.519004
257,2.492642,2.492642
258,2.492642,2.492642
259,2.502707,2.502707
260,3.522707,1.522707
261,2.519004,2.519004
262,2.491647,2.491647
263,2.492642,2.492642
264,3.522707,1.522707
265,2.522707,2.522707
266,3.511647,1.511647
267,3.491647,1.491647
268,2.515349,2.515349
269,3.522707,1.522707
270,3.494353,1.494353
271,3.491647,1.491647
272,3.501711,1.501711
273,2.522707,2.522707
274,3.519004,1.519004
275,2.511647,2.511647
276,3.512642,1.512642
277,2.515349,2.515349
278,2.495349,2.495349
279,2.494353,2.494353
280,2.501711,2.501711
281,2.501711,2.501711
282,3.519004,1.519004
283,2.519004,2.519004
284,2.492642,2.492642
285,2.492642,2.492642
286,2.502707,2.502707
287,2.502707,2.502707
288,3.519004,1.519004
289,2.519004,2.519004
290,3.512642,1.512642
291,3.492642,1.492642
292,2.515349,2.515349
293,3.522707,1.522707
294,3.494353,1.494353
295,3.491647,1.491647
296,2.521711,2.521711
297,2.502707,2.502707
298,2.491647,2.491647
299,2.499004,2.499004
300,2.502707,2.502707
301,3.520000,1.520000
302,2.519004,2.519004
303,2.492642,2.492642
304,2.492642,2.492642
305,3.522707,1.522707
306,2.522707,2.522707
307,2.491647,2.491647
308,3.511647,1.511647
309,2.522707,2.522707
310,3.515349,1.515349
311,2.511647,2.511647
312,3.514353,1.514353
313,3.495349,1.495349
314,3.494353,1.494353
315,3.501711,1.501711
316,3.501711,1.501711
317,2.519004,2.519004
318,3.519004,1.519004
319,3.492642,1.492642
320,2.512642,2.512642
321,3.522707,1.522707
322,3.495349,1.495349
323,3.491647,1.491647
324,2.521711,2.521711
325,3.522707,1.522707
326,2.511647,2.511647
327,3.511647,1.511647
328,3.495349,1.495349
329,3.495349,1.495349
330,2.521711,2.521711
331,2.501711,2.501711
332,3.511647,1.511647
333,2.519004,2.519004
334,2.495349,2.495349
335,2.492642,2.492642
336,2.501711,2.501711
337,2.502707,2.502707
338,3.519004,1.519004
339,2.519004,2.519004
340,2.492642,2.492642
341,2.492642,2.492642
342,2.502707,2.502707
343,2.502707,2.502707
344,3.519004,1.519004
345,2.519004,2.519004
346,2.492642,2.492642
347,3.512642,1.512642
348,2.522707,2.522707
349,2.495349,2.495349
350,2.491647,2.491647
351,2.501711,2.501711
352,2.502707,2.502707
353,3.519004,1.519004
354,2.519004,2.519004
355,2.492642,2.492642
356,2.492642,2.492642
357,3.522707,1.522707
358,3.502707,1.502707
359,3.491647,1.491647
360,3.499004,1.499004
361,3.502707,1.502707
362,2.520000,2.520000
363,3.519004,1.519004
364,3.492642,1.492642
365,3.492642,1.492642
366,2.522707,2.522707
367,2.502707,2.502707
368,2.491647,2.491647
369,2.499004,2.499004
370,3.522707,1.522707
371,3.500000,1.500000
372,3.491647,1.491647
373,3.500000,1.500000
374,2.522707,2.522707
375,2.500000,2.500000
376,2.491647,2.491647
377,2.500000,2.500000
378,2.502707,2.502707
379,3.520000,1.520000
380,2.519004,2.519004
381,2.492642,2.492642
382,2.492642,2.492642
383,2.502707,2.502707
384,2.502707,2.502707
385,3.519004,1.519004
386,2.519004,2.519004
387,2.492642,2.492642
388,2.492642,2.492642
389,2.502707,2.502707
390,2.502707,2.502707
391,3.519004,1.519004
392,2.519004,2.519004
393,2.492642,2.492642
394,2.492642,2.492642
395,2.502707,2.502707
396,2.502707,2.502707
397,3.519004,1.519004
398,2.519004,2.519004
399,2.492642,2.492642
400,2.492642,2.492642
401,2.502707,2.502707
402,3.522707,1.522707
403,3.499004,1.499004
404,3.491647,1.491647
405,2.520000,2.520000
406,3.522707,1.522707
407,3.492642,1.492642
408,3.491647,1.491647
409,2.522707,2.522707
410,2.502707,2.502707
411,3.511647,1.511647
412,2.519004,2.519004
413,3.515349,1.515349
414,2.512642,2.512642
415,3.514353,1.514353
416,2.515349,2.515349
417,2.494353,2.494353
418,3.514353,1.514353
419,2.521711,2.521711
420,2.494353,2.494353
421,2.491647,2.491647
422,2.501711,2.501711
423,2.502707,2.502707
424,3.519004,1.519004
425,2.519004,2.519004
426,2.492642,2.492642
427,2.492642,2.492642
428,2.502707,2.502707
429,2.502707,2.502707
430,3.519004,1.519004
431,2.519004,2.519004
432,3.512642,1.512642
433,3.492642,1.492642
434,2.515349,2.515349
435,3.522707,1.522707
436,3.494353,1.494353
437,3.491647,1.491647
438,2.521711,2.521711
439,2.502707,2.502707
440,2.491647,2.491647
441,2.499004,2.499004
442,2.502707,2.502707
443,3.520000,1.520000
444,2.519004,2.519004
445,2.492642,2.492642
446,2.492642,2.492642
447,3.522707,1.522707
448,2.522707,2.522707
449,2.491647,2.491647
450,3.511647,1.511647
451,2.522707,2.522707
452,3.515349,1.515349
453,3.491647,1.491647
454,3.494353,1.494353
455,3.502707,1.502707
456,3.501711,1.501711
457,2.519004,2.519004
458,3.519004,1.519004
459,3.492642,1.492642
460,3.492642,1.492642
461,3.502707,1.502707
462,2.522707,2.522707
463,3.519004,1.519004
464,3.491647,1.491647
465,3.492642,1.492642
466,2.522707,2.522707
467,3.522707,1.522707
468,2.511647,2.511647
469,3.511647,1.511647
470,3.495349,1.495349
471,3.495349,1.495349
472,2.521711,2.521711
473,2.501711,2.501711
474,2.491647,2.491647
475,2.499004,2.499004
476,2.502707,2.502707
477,3.520000,1.520000
478,2.519004,2.519004
479,2.492642,2.492642
480,2.492642,2.492642
481,2.502707,2.502707
482,2.502707,2.502707
483,3.519004,1.519004
484,2.519004,2.519004
485,2.492642,2.492642
486,2.492642,2.492642
487,2.502707,2.502707
488,2.502707,2.502707
489,3.519004,1.519004
490,2.519004,2.519004
491,2.492642,2.492642
492,3.512642,1.512642
493,2.522707,2.522707
494,2.495349,2.495349
495,2.491647,2.491647
496,2.501711,2.501711
497,2.502707,2.502707
498,3.519004,1.519004
499,2.519004,2.519004
500,2.492642,2.492642
501,2.492642,2.492642
502,2.502707,2.502707
503,2.502707,2.502707
504,3.519004,1.519004
505,2.519004,2.519004
506,2.492642,2.492642
507,2.492642,2.492642
508,2.502707,2.502707
509,2.502707,2.502707
510,3.519004,1.519004
511,3.499004,1.499004
512,3.492642,1.492642
513,3.500000,1.500000
514,2.522707,2.522707
515,2.500000,2.500000
516,2.491647,2.491647
517,2.500000,2.500000
518,2.502707,2.502707
519,3.520000,1.520000
520,2.519004,2.519004
521,2.492642,2.492642
522,2.492642,2.492642
523,2.502707,2.502707
524,2.502707,2.502707
525,3.519004,1.519004
526,2.519004,2.519004
527,2.492642,2.492642
528,2.492642,2.492642
529,2.502707,2.502707
530,2.502707,2.502707
531,3.519004,1.519004
532,2.519004,2.519004
533,2.492642,2.492642
534,2.492642,2.492642
535,2.502707,2.502707
536,2.502707,2.502707
537,3.519004,1.519004
538,2.519004,2.519004
539,2.492642,2.492642
540,2.492642,2.492642
541,2.502707,2.502707
542,2.502707,2.502707
543,3.519004,1.519004
544,2.519004,2.519004
545,2.492642,2.492642
546,2.492642,2.492642
547,3.522707,1.522707
548,3.502707,1.502707
549,2.511647,2.511647
550,3.519004,1.519004
551,2.515349,2.515349
552,3.512642,1.512642
553,3.494353,1.494353
554,3.495349,1.495349
555,3.501711,1.501711
556,2.521711,2.521711
557,3.519004,1.519004
558,3.491647,1.491647
559,3.492642,1.492642
560,3.502707,1.502707
561,3.502707,1.502707
562,2.519004,2.519004
563,2.499004,2.499004
564,3.512642,1.512642
565,2.520000,2.520000
566,2.495349,2.495349
567,2.492642,2.492642
568,2.501711,2.501711
569,2.502707,2.502707
570,3.519004,1.519004
571,2.519004,2.519004
572,2.492642,2.492642
573,2.492642,2.492642
574,2.502707,2.502707
575,2.502707,2.502707
576,3.519004,1.519004
577,2.519004,2.519004
578,3.512642,1.512642
579,2.512642,2.512642
580,3.515349,1.515349
581,2.515349,2.515349
582,3.514353,1.514353
583,3.494353,1.494353
584,2.514353,2.514353
585,2.501711,2.501711
586,2.494353,2.494353
587,2.499004,2.499004
588,2.501711,2.501711
589,3.520000,1.520000
590,2.519004,2.519004
591,2.492642,2.492642
592,2.492642,2.492642
593,3.522707,1.522707
594,2.522707,2.522707
595,2.491647,2.491647
596,3.511647,1.511647
597,3.502707,1.502707
598,2.515349,2.515349
599,3.519004,1.519004
600,3.494353,1.494353
601,2.512642,2.512642
602,2.501711,2.501711
603,2.495349,2.495349
604,3.519004,1.519004
605,3.501711,1.501711
606,3.492642,1.492642
607,2.519004,2.519004
608,3.522707,1.522707
609,3.492642,1.492642
610,3.491647,1.491647
611,2.522707,2.522707
612,3.522707,1.522707
613,2.511647,2.511647
614,3.511647,1.511647
615,3.495349,1.495349
616,3.495349,1.495349
617,2.521711,2.521711
618,2.501711,2.501711
619,2.491647,2.491647
620,2.499004,2.499004
621,2.502707,2.502707
622,3.520000,1.520000
623,2.519004,2.519004
624,2.492642,2.492642
625,2.492642,2.492642
626,2.502707,2.502707
627,2.502707,2.502707
628,3.519004,1.519004
629,2.519004,2.519004
630,2.492642,2.492642
631,2.492642,2.492642
632,2.502707,2.502707
633,2.502707,2.502707
634,3.519004,1.519004
635,2.519004,2.519004
636,2.492642,2.492642
637,2.492642,2.492642
638,2.502707,2.502707
639,2.502707,2.502707
640,3.519004,1.519004
641,2.519004,2.519004
642,2.492642,2.492642
643,2.492642,2.492642
644,2.502707,2.502707
645,2.502707,2.502707
646,3.519004,1.519004
647,2.519004,2.519004
648,2.492642,2.492642
649,2.492642,2.492642
650,2.502707,2.502707
651,2.502707,2.502707
652,3.519004,1.519004
653,2.519004,2.519004
654,2.492642,2.492642
655,2.492642,2.492642
656,2.502707,2.502707
657,2.502707,2.502707
658,3.519004,1.519004
659,2.519004,2.519004
660,2.492642,2.492642
661,2.492642,2.492642
662,2.502707,2.502707
663,2.502707,2.502707
664,3.519004,1.519004
665,2.519004,2.519004
666,2.492642,2.492642
667,2.492642,2.492642
668,2.502707,2.502707
669,2.502707,2.502707
670,3.519004,1.519004
671,2.519004,2.519004
672,2.492642,2.492642
673,2.492642,2.492642
674,2.502707,2.502707
675,2.502707,2.502707
676,3.519004,1.519004
677,2.519004,2.519004
678,2.492642,2.492642
679,2.492642,2.492642
680,2.502707,2.502707
681,2.502707,2.502707
682,3.519004,1.519004
683,2.519004,2.519004
684,2.492642,2.492642
685,2.492642,2.492642
686,2.502707,2.502707
687,2.502707,2.502707
688,3.519004,1.519004
689,2.519004,2.519004
690,2.492642,2.492642
691,2.492642,2.492642
692,2.502707,2.502707
693,3.522707,1.522707
694,2.519004,2.519004
695,3.511647,1.511647
696,2.512642,2.512642
697,3.515349,1.515349
698,2.515349,2.515349
699,3.514353,1.514353
700,3.494353,1.494353
701,2.514353,2.514353
702,2.501711,2.501711
703,2.494353,2.494353
704,2.499004,2.499004
705,2.501711,2.501711
706,3.520000,1.520000
707,3.499004,1.499004
708,3.492642,1.492642
709,2.520000,2.520000
710,3.522707,1.522707
711,2.512642,2.512642
712,2.491647,2.491647
713,2.495349,2.495349
714,2.502707,2.502707
715,2.501711,2.501711
716,3.519004,1.519004
717,2.519004,2.519004
718,2.492642,2.492642
719,2.492642,2.492642
720,2.502707,2.502707
721,2.502707,2.502707
722,3.519004,1.519004
723,2.519004,2.519004
724,3.512642,1.512642
725,3.492642,1.492642
726,2.515349,2.515349
727,3.522707,1.522707
728,3.494353,1.494353
729,3.491647,1.491647
730,2.521711,2.521711
731,2.502707,2.502707
732,2.491647,2.491647
733,2.499004,2.499004
734,2.502707,2.502707
735,3.520000,1.520000
736,2.519004,2.519004
737,2.492642,2.492642
738,2.492642,2.492642
739,3.522707,1.522707
740,2.522707,2.522707
741,2.491647,2.491647
742,3.511647,1.511647
743,2.522707,2.522707
744,3.515349,1.515349
745,2.511647,2.511647
746,3.514353,1.514353
747,3.495349,1.495349
748,3.494353,1.494353
749,3.501711,1.501711
750,3.501711,1.501711
751,2.519004,2.519004
752,3.519004,1.519004
753,3.492642,1.492642
754,2.512642,2.512642
755,3.522707,1.522707
756,3.495349,1.495349
757,3.491647,1.491647
758,2.521711,2.521711
759,3.522707,1.522707
760,2.511647,2.511647
761,3.511647,1.511647
762,3.495349,1.495349
763,3.495349,1.495349
764,3.501711,1.501711
765,3.501711,1.501711
766,2.519004,2.519004
767,2.499004,2.499004
768,2.492642,2.492642
769,3.520000,1.520000
770,3.502707,1.502707
771,3.492642,1.492642
772,3.499004,1.499004
773,2.522707,2.522707
774,2.500000,2.500000
775,2.491647,2.491647
776,2.500000,2.500000
777,3.522707,1.522707
778,3.500000,1.500000
779,3.491647,1.491647
780,3.500000,1.500000
781,2.522707,2.522707
782,2.500000,2.500000
783,2.491647,2.491647
784,2.500000,2.500000
785,2.502707,2.502707
786,3.520000,1.520000
787,2.519004,2.519004
788,2.492642,2.492642
789,2.492642,2.492642
790,3.522707,1.522707
791,3.502707,1.502707
792,3.491647,1.491647
793,3.499004,1.499004
794,3.502707,1.502707
795,2.520000,2.520000
796,3.519004,1.519004
797,3.492642,1.492642
798,3.492642,1.492642
799,2.522707,2.522707
800,2.502707,2.502707
801,2.491647,2.491647
802,2.499004,2.499004
803,3.522707,1.522707
804,3.500000,1.500000
805,3.491647,1.491647
806,3.500000,1.500000
807,2.522707,2.522707
808,2.500000,2.500000
809,2.491647,2.491647
810,2.500000,2.500000
811,2.502707,2.502707
812,3.520000,1.520000
813,2.519004,2.519004
814,2.492642,2.492642
815,2.492642,2.492642
816,2.502707,2.502707
817,2.502707,2.502707
818,3.519004,1.519004
819,2.519004,2.519004
820,2.492642,2.492642
821,2.492642,2.492642
822,2.502707,2.502707
823,2.502707,2.502707
824,3.519004,1.519004
825,2.519004,2.519004
826,2.492642,2.492642
827,2.492642,2.492642
828,2.502707,2.502707
829,2.502707,2.502707
830,3.519004,1.519004
831,2.519004,2.519004
832,2.492642,2.492642
833,2.492642,2.492642
834,2.502707,2.502707
835,3.522707,1.522707
836,3.499004,1.499004
837,2.511647,2.511647
838,2.500000,2.500000
839,2.495349,2.495349
840,3.520000,1.520000
841,2.521711,2.521711
842,3.512642,1.512642
843,3.491647,1.491647
844,3.495349,1.495349
845,2.522707,2.522707
846,3.521711,1.521711
847,2.511647,2.511647
848,3.511647,1.511647
849,3.495349,1.495349
850,2.515349,2.515349
851,3.521711,1.521711
852,2.514353,2.514353
853,2.491647,2.491647
854,2.494353,2.494353
855,2.502707,2.502707
856,2.501711,2.501711
857,3.519004,1.519004
858,2.519004,2.519004
859,2.492642,2.492642
860,2.492642,2.492642
861,2.502707,2.502707
862,2.502707,2.502707
863,3.519004,1.519004
864,2.519004,2.519004
865,3.512642,1.512642
866,2.512642,2.512642
867,2.495349,2.495349
868,3.515349,1.515349
869,3.501711,1.501711
870,3.494353,1.494353
871,2.519004,2.519004
872,2.501711,2.501711
873,2.492642,2.492642
874,2.499004,2.499004
875,2.502707,2.502707
876,3.520000,1.520000
877,2.519004,2.519004
878,2.492642,2.492642
879,2.492642,2.492642
880,3.522707,1.522707
881,2.522707,2.522707
882,2.491647,2.491647
883,3.511647,1.511647
884,3.502707,1.502707
885,3.495349,1.495349
886,3.499004,1.499004
887,2.521711,2.521711
888,2.500000,2.500000
889,2.491647,2.491647
890,2.500000,2.500000
891,3.522707,1.522707
892,3.500000,1.500000
893,3.491647,1.491647
894,2.520000,2.520000
895,3.522707,1.522707
896,3.492642,1.492642
897,3.491647,1.491647
898,2.522707,2.522707
899,3.522707,1.522707
900,2.511647,2.511647
901,3.511647,1.511647
902,3.495349,1.495349
903,3.495349,1.495349
904,2.521711,2.521711
905,2.501711,2.501711
906,2.491647,2.491647
907,2.499004,2.499004
908,2.502707,2.502707
909,3.520000,1.520000
910,2.519004,2.519004
911,2.492642,2.492642
912,2.492642,2.492642
913,3.522707,1.522707
914,2.522707,2.522707
915,2.491647,2.491647
916,2.491647,2.491647
917,2.502707,2.502707
918,2.502707,2.502707
919,3.519004,1.519004
920,2.519004,2.519004
921,3.512642,1.512642
922,3.492642,1.492642
923,3.495349,1.495349
924,2.522707,2.522707
925,2.501711,2.501711
926,2.491647,2.491647
927,2.499004,2.499004
928,2.502707,2.502707
929,3.520000,1.520000
930,2.519004,2.519004
931,2.492642,2.492642
932,2.492642,2.492642
933,2.502707,2.502707
934,2.502707,2.502707
935,3.519004,1.519004
936,2.519004,2.519004
937,3.512642,1.512642
938,3.492642,1.492642
939,3.495349,1.495349
940,3.502707,1.502707
941,3.501711,1.501711
942,2.519004,2.519004
943,2.499004,2.499004
944,3.512642,1.512642
945,2.520000,2.520000
946,3.515349,1.515349
947,2.512642,2.512642
948,3.514353,1.514353
949,3.495349,1.495349
950,3.494353,1.494353
951,2.521711,2.521711
952,2.501711,2.501711
953,3.511647,1.511647
954,2.519004,2.519004
955,3.515349,1.515349
956,2.512642,2.512642
957,2.494353,2.494353
958,2.495349,2.495349
959,2.501711,2.501711
960,2.501711,2.501711
961,3.519004,1.519004
962,2.519004,2.519004
963,2.492642,2.492642
964,3.512642,1.512642
965,2.522707,2.522707
966,2.495349,2.495349
967,2.491647,2.491647
968,2.501711,2.501711
969,2.502707,2.502707
970,3.519004,1.519004
971,2.519004,2.519004
972,2.492642,2.492642
973,2.492642,2.492642
974,2.502707,2.502707
975,3.522707,1.522707
976,3.499004,1.499004
977,2.511647,2.511647
978,2.500000,2.500000
979,2.495349,2.495349
980,3.520000,1.520000
981,2.521711,2.521711
982,3.512642,1.512642
983,3.491647,1.491647
984,3.495349,1.495349
985,2.522707,2.522707
986,3.521711,1.521711
987,2.511647,2.511647
988,2.491647,2.491647
989,3.515349,1.515349
990,2.522707,2.522707
991,3.514353,1.514353
992,2.511647,2.511647
993,2.494353,2.494353
994,2.495349,2.495349
995,2.501711,2.501711
996,2.501711,2.501711
997,3.519004,1.519004
998,2.519004,2.519004
999,2.492642,2.492642
1000,2.492642,2.492642
1001,2.502707,2.502707
1002,2.502707,2.502707
1003,3.519004,1.519004
1004,2.519004,2.519004
1005,3.512642,1.512642
1006,2.512642,2.512642
1007,2.495349,2.495349
1008,3.515349,1.515349
1009,3.501711,1.501711
1010,3.494353,1.494353
1011,2.519004,2.519004
1012,2.501711,2.501711
1013,2.492642,2.492642
1014,2.499004,2.499004
1015,2.502707,2.502707
1016,3.520000,1.520000
1017,2.519004,2.519004
1018,2.492642,2.492642
1019,2.492642,2.492642
1020,3.522707,1.522707
1021,2.522707,2.522707
1022,2.491647,2.491647
1023,3.511647,1.511647
1024,2.522707,2.522707
1025,3.515349,1.515349
1026,3.491647,1.491647
1027,2.514353,2.514353
1028,2.502707,2.502707
1029,2.494353,2.494353
1030,2.499004,2.499004
1031,3.521711,1.521711
1032,3.500000,1.500000
1033,3.491647,1.491647
1034,2.520000,2.520000
1035,3.522707,1.522707
1036,3.492642,1.492642
1037,3.491647,1.491647
1038,2.522707,2.522707
1039,3.522707,1.522707
1040,2.511647,2.511647
1041,3.511647,1.511647
1042,3.495349,1.495349
1043,3.495349,1.495349
1044,2.521711,2.521711
1045,2.501711,2.501711
1046,2.491647,2.491647
1047,2.499004,2.499004
1048,2.502707,2.502707
1049,3.520000,1.520000
1050,2.519004,2.519004
1051,2.492642,2.492642
1052,2.492642,2.492642
1053,2.502707,2.502707
1054,2.502707,2.502707
1055,3.519004,1.519004
1056,2.519004,2.519004
1057,2.492642,2.492642
1058,2.492642,2.492642
1059,2.502707,2.502707
1060,2.502707,2.502707
1061,3.519004,1.519004
1062,2.519004,2.519004
1063,2.492642,2.492642
1064,2.492642,2.492642
1065,2.502707,2.502707
1066,2.502707,2.502707
1067,3.519004,1.519004
1068,2.519004,2.519004
1069,2.492642,2.492642
1070,2.492642,2.492642
1071,2.502707,2.502707
1072,2.502707,2.502707
1073,3.519004,1.519004
1074,2.519004,2.519004
1075,2.492642,2.492642
1076,2.492642,2.492642
1077,2.502707,2.502707
1078,2.502707,2.502707
1079,3.519004,1.519004
1080,2.519004,2.519004
1081,2.492642,2.492642
1082,2.492642,2.492642
1083,2.502707,2.502707
1084,2.502707,2.502707
1085,3.519004,1.519004
1086,2.519004,2.519004
1087,2.492642,2.492642
1088,2.492642,2.492642
1089,2.502707,2.502707
1090,2.502707,2.502707
1091,3.519004,1.519004
1092,2.519004,2.519004
1093,3.512642,1.512642
1094,3.492642,1.492642
1095,3.495349,1.495349
1096,3.502707,1.502707
1097,2.521711,2.521711
1098,2.499004,2.499004
1099,2.491647,2.491647
1100,2.500000,2.500000
1101,2.502707,2.502707
1102,3.520000,1.520000
1103,2.519004,2.519004
1104,2.492642,2.492642
1105,2.492642,2.492642
1106,2.502707,2.502707
1107,2.502707,2.502707
1108,3.519004,1.519004
1109,2.519004,2.519004
1110,2.492642,2.492642
1111,2.492642,2.492642
1112,2.502707,2.502707
1113,2.502707,2.502707
1114,3.519004,1.519004
1115,2.519004,2.519004
1116,2.492642,2.492642
1117,2.492642,2.492642
1118,2.502707,2.502707
1119,3.522707,1.522707
1120,2.519004,2.519004
1121,3.511647,1.511647
1122,3.492642,1.492642
1123,2.515349,2.515349
1124,3.522707,1.522707
1125,3.494353,1.494353
1126,2.511647,2.511647
1127,2.501711,2.501711
1128,3.515349,1.515349
1129,2.519004,2.519004
1130,3.514353,1.514353
1131,2.512642,2.512642
1132,3.514353,1.514353
1133,2.515349,2.515349
1134,2.494353,2.494353
1135,3.514353,1.514353
1136,2.521711,2.521711
1137,2.494353,2.494353
1138,2.491647,2.491647
1139,2.501711,2.501711
1140,2.502707,2.502707
1141,3.519004,1.519004
1142,2.519004,2.519004
1143,2.492642,2.492642
1144,2.492642,2.492642
1145,2.502707,2.502707
1146,2.502707,2.502707
1147,3.519004,1.519004
1148,2.519004,2.519004
1149,3.512642,1.512642
