SampleIndex,CAN_H_V,CAN_L_V
162,3.500000,1.500000
163,3.500000,1.500000
164,3.500000,1.500000
165,3.500000,1.500000
166,3.500000,1.500000
167,3.500000,1.500000
168,4.000000,1.500000
169,3.500000,1.500000
170,3.500000,1.500000
171,3.500000,1.500000
172,3.500000,1.500000
173,3.500000,1.500000
174,3.500000,1.500000
175,3.500000,1.500000
176,3.500000,1.500000
177,3.500000,1.500000
178,3.500000,1.500000
179,3.500000,1.500000
180,3.500000,1.500000
181,3.500000,1.500000
182,3.500000,1.500000
183,3.500000,1.500000
184,3.500000,1.500000
185,3.500000,1.500000
186,3.500000,1.500000
187,3.500000,1.500000
188,3.500000,1.500000
189,3.500000,1.500000
190,3.500000,1.500000
191,3.500000,1.500000
192,3.500000,1.500000
193,3.500000,1.500000
194,3.500000,1.500000
195,3.500000,1.500000
196,3.500000,1.500000
197,3.500000,1.500000
198,3.500000,1.500000
199,3.500000,1.500000
200,3.500000,1.500000
201,2.500000,2.500000
202,2.500000,2.500000
203,2.500000,2.500000
204,2.500000,2.500000
205,2.500000,2.500000
206,2.500000,2.500000
207,2.500000,2.500000
208,2.500000,2.500000
209,3.500000,1.500000
210,3.500000,1.500000
211,3.500000,1.500000
212,3.500000,1.500000
213,3.500000,1.500000
214,3.500000,1.500000
215,3.500000,1.500000
216,3.500000,1.500000
217,3.500000,1.500000
218,3.500000,1.500000
219,3.500000,1.500000
220,3.500000,1.500000
221,3.500000,1.500000
222,3.500000,1.500000
223,3.500000,1.500000
224,3.500000,1.500000
225,3.500000,1.500000
226,3.500000,1.500000
227,3.500000,1.500000
228,3.500000,1.500000
229,3.500000,1.500000
230,3.500000,1.500000
231,3.500000,1.500000
232,3.500000,1.500000
233,3.500000,1.500000
234,3.500000,1.500000
235,3.500000,1.500000
236,3.500000,1.500000
237,3.500000,1.500000
238,3.500000,1.500000
239,3.500000,1.500000
240,3.500000,1.500000
241,2.500000,2.500000
242,2.500000,2.500000
243,2.500000,2.500000
244,2.500000,2.500000
245,2.500000,2.500000
246,2.500000,2.500000
247,2.500000,2.500000
248,2.500000,2.500000
249,3.500000,1.500000
250,3.500000,1.500000
251,3.500000,1.500000
252,3.500000,1.500000
253,3.500000,1.500000
254,3.500000,1.500000
255,3.500000,1.500000
256,3.500000,1.500000
257,3.500000,1.500000
258,3.500000,1.500000
259,3.500000,1.500000
260,3.500000,1.500000
261,3.500000,1.500000
262,3.500000,1.500000
263,3.500000,1.500000
264,3.500000,1.500000
265,3.500000,1.500000
266,3.500000,1.500000
267,3.500000,1.500000
268,3.500000,1.500000
269,3.500000,1.500000
270,3.500000,1.500000
271,3.500000,1.500000
272,3.500000,1.500000
273,2.500000,2.500000
274,2.500000,2.500000
275,2.500000,2.500000
276,2.500000,2.500000
277,2.500000,2.500000
278,2.500000,2.500000
279,2.500000,2.500000
280,2.500000,2.500000
281,3.500000,1.500000
282,3.500000,1.500000
283,3.500000,1.500000
284,3.500000,1.500000
285,3.500000,1.500000
286,3.500000,1.500000
287,3.500000,1.500000
288,3.500000,1.500000
289,2.500000,2.500000
290,2.500000,2.500000
291,2.500000,2.500000
292,2.500000,2.500000
293,2.500000,2.500000
294,2.500000,2.500000
295,2.500000,2.500000
296,2.500000,2.500000
297,3.500000,1.500000
298,3.500000,1.500000
299,3.500000,1.500000
300,3.500000,1.500000
301,3.500000,1.500000
302,3.500000,1.500000
303,3.500000,1.500000
304,3.500000,1.500000
305,3.500000,1.500000
306,3.500000,1.500000
307,3.500000,1.500000
308,3.500000,1.500000
309,3.500000,1.500000
310,3.500000,1.500000
311,3.500000,1.500000
312,3.500000,1.500000
313,3.500000,1.500000
314,3.500000,1.500000
315,3.500000,1.500000
316,3.500000,1.500000
317,3.500000,1.500000
318,3.500000,1.500000
319,3.500000,1.500000
320,3.500000,1.500000
321,2.500000,2.500000
322,2.500000,2.500000
323,2.500000,2.500000
324,2.500000,2.500000
325,2.500000,2.500000
326,2.500000,2.500000
327,2.500000,2.500000
328,2.500000,2.500000
329,2.500000,2.500000
330,2.500000,2.500000
331,2.500000,2.500000
332,2.500000,2.500000
333,2.500000,2.500000
334,2.500000,2.500000
335,2.500000,2.500000
336,2.500000,2.500000
337,2.500000,2.500000
338,2.500000,2.500000
339,2.500000,2.500000
340,2.500000,2.500000
341,2.500000,2.500000
342,2.500000,2.500000
343,2.500000,2.500000
344,2.500000,2.500000
345,2.500000,2.500000
346,2.500000,2.500000
347,2.500000,2.500000
348,2.500000,2.500000
349,2.500000,2.500000
350,2.500000,2.500000
351,2.500000,2.500000
352,2.500000,2.500000
353,2.500000,2.500000
354,2.500000,2.500000
355,2.500000,2.500000
356,2.500000,2.500000
357,2.500000,2.500000
358,2.500000,2.500000
359,2.500000,2.500000
360,2.500000,2.500000
361,3.500000,1.500000
362,3.500000,1.500000
363,3.500000,1.500000
364,3.500000,1.500000
365,3.500000,1.500000
366,3.500000,1.500000
367,3.500000,1.500000
368,3.500000,1.500000
369,2.500000,2.500000
370,2.500000,2.500000
371,2.500000,2.500000
372,2.500000,2.500000
373,2.500000,2.500000
374,2.500000,2.500000
375,2.500000,2.500000
376,2.500000,2.500000
377,2.500000,2.500000
378,2.500000,2.500000
379,2.500000,2.500000
380,2.500000,2.500000
381,2.500000,2.500000
382,2.500000,2.500000
383,2.500000,2.500000
384,2.500000,2.500000
385,2.500000,2.500000
386,2.500000,2.500000
387,2.500000,2.500000
388,2.500000,2.500000
389,2.500000,2.500000
390,2.500000,2.500000
391,2.500000,2.500000
392,2.500000,2.500000
393,2.500000,2.500000
394,2.500000,2.500000
395,2.500000,2.500000
396,2.500000,2.500000
397,2.500000,2.500000
398,2.500000,2.500000
399,2.500000,2.500000
400,2.500000,2.500000
401,2.500000,2.500000
402,2.500000,2.500000
403,2.500000,2.500000
404,2.500000,2.500000
405,2.500000,2.500000
406,2.500000,2.500000
407,2.500000,2.500000
408,2.500000,2.500000
409,2.500000,2.500000
410,2.500000,2.500000
411,3.500000,1.500000
412,3.500000,1.500000
413,3.500000,1.500000
414,3.500000,1.500000
415,3.500000,1.500000
416,3.500000,1.500000
417,3.500000,1.500000
418,3.500000,1.500000
419,2.500000,2.500000
420,2.500000,2.500000
421,2.500000,2.500000
422,2.500000,2.500000
423,2.500000,2.500000
424,2.500000,2.500000
425,2.500000,2.500000
426,2.500000,2.500000
427,2.500000,2.500000
428,2.500000,2.500000
429,2.500000,2.500000
430,2.500000,2.500000
431,2.500000,2.500000
432,2.500000,2.500000
433,2.500000,2.500000
434,2.500000,2.500000
435,2.500000,2.500000
436,2.500000,2.500000
437,2.500000,2.500000
438,2.500000,2.500000
439,2.500000,2.500000
440,2.500000,2.500000
441,2.500000,2.500000
442,2.500000,2.500000
443,2.500000,2.500000
444,2.500000,2.500000
445,2.500000,2.500000
446,2.500000,2.500000
447,2.500000,2.500000
448,2.500000,2.500000
449,2.500000,2.500000
450,2.500000,2.500000
451,2.500000,2.500000
452,2.500000,2.500000
453,2.500000,2.500000
454,2.500000,2.500000
455,2.500000,2.500000
456,2.500000,2.500000
457,2.500000,2.500000
458,2.500000,2.500000
459,3.500000,1.500000
460,3.500000,1.500000
461,3.500000,1.500000
462,3.500000,1.500000
463,3.500000,1.500000
464,3.500000,1.500000
465,3.500000,1.500000
466,3.500000,1.500000
467,2.500000,2.500000
468,2.500000,2.500000
469,2.500000,2.500000
470,2.500000,2.500000
471,2.500000,2.500000
472,2.500000,2.500000
473,2.500000,2.500000
474,2.500000,2.500000
475,3.500000,1.500000
476,3.500000,1.500000
477,3.500000,1.500000
478,3.500000,1.500000
479,3.500000,1.500000
480,3.500000,1.500000
481,3.500000,1.500000
482,3.500000,1.500000
483,2.500000,2.500000
484,2.500000,2.500000
485,2.500000,2.500000
486,2.500000,2.500000
487,2.500000,2.500000
488,2.500000,2.500000
489,2.500000,2.500000
490,2.500000,2.500000
491,2.500000,2.500000
492,2.500000,2.500000
493,2.500000,2.500000
494,2.500000,2.500000
495,2.500000,2.500000
496,2.500000,2.500000
497,2.500000,2.500000
498,2.500000,2.500000
499,2.500000,2.500000
500,2.500000,2.500000
501,2.500000,2.500000
502,2.500000,2.500000
503,2.500000,2.500000
504,2.500000,2.500000
505,2.500000,2.500000
506,2.500000,2.500000
507,2.500000,2.500000
508,2.500000,2.500000
509,2.500000,2.500000
510,2.500000,2.500000
511,2.500000,2.500000
512,2.500000,2.500000
513,2.500000,2.500000
514,2.500000,2.500000
515,2.500000,2.500000
516,2.500000,2.500000
517,2.500000,2.500000
518,2.500000,2.500000
519,2.500000,2.500000
520,2.500000,2.500000
521,2.500000,2.500000
522,3.500000,1.500000
523,3.500000,1.500000
524,3.500000,1.500000
525,3.500000,1.500000
526,3.500000,1.500000
527,3.500000,1.500000
528,3.500000,1.500000
529,3.500000,1.500000
530,2.500000,2.500000
531,2.500000,2.500000
532,2.500000,2.500000
533,2.500000,2.500000
534,2.500000,2.500000
535,2.500000,2.500000
536,2.500000,2.500000
537,2.500000,2.500000
538,2.500000,2.500000
539,2.500000,2.500000
540,2.500000,2.500000
541,2.500000,2.500000
542,2.500000,2.500000
543,2.500000,2.500000
544,2.500000,2.500000
545,2.500000,2.500000
546,2.500000,2.500000
547,2.500000,2.500000
548,2.500000,2.500000
549,2.500000,2.500000
550,2.500000,2.500000
551,2.500000,2.500000
552,2.500000,2.500000
553,2.500000,2.500000
554,2.500000,2.500000
555,2.500000,2.500000
556,2.500000,2.500000
557,2.500000,2.500000
558,2.500000,2.500000
559,2.500000,2.500000
560,2.500000,2.500000
561,2.500000,2.500000
562,2.500000,2.500000
563,2.500000,2.500000
564,2.500000,2.500000
565,2.500000,2.500000
566,2.500000,2.500000
567,2.500000,2.500000
568,2.500000,2.500000
569,2.500000,2.500000
570,3.500000,1.500000
571,3.500000,1.500000
572,3.500000,1.500000
573,3.500000,1.500000
574,3.500000,1.500000
575,3.500000,1.500000
576,3.500000,1.500000
577,3.500000,1.500000
578,2.500000,2.500000
579,2.500000,2.500000
580,2.500000,2.500000
581,2.500000,2.500000
582,2.500000,2.500000
583,2.500000,2.500000
584,2.500000,2.500000
585,2.500000,2.500000
586,2.500000,2.500000
587,2.500000,2.500000
588,2.500000,2.500000
589,2.500000,2.500000
590,2.500000,2.500000
591,2.500000,2.500000
592,2.500000,2.500000
593,2.500000,2.500000
594,2.500000,2.500000
595,2.500000,2.500000
596,2.500000,2.500000
597,2.500000,2.500000
598,2.500000,2.500000
599,2.500000,2.500000
600,2.500000,2.500000
601,2.500000,2.500000
602,2.500000,2.500000
603,2.500000,2.500000
604,2.500000,2.500000
605,2.500000,2.500000
606,2.500000,2.500000
607,2.500000,2.500000
608,2.500000,2.500000
609,2.500000,2.500000
610,2.500000,2.500000
611,2.500000,2.500000
612,2.500000,2.500000
613,2.500000,2.500000
614,2.500000,2.500000
615,2.500000,2.500000
616,2.500000,2.500000
617,2.500000,2.500000
618,3.500000,1.500000
619,3.500000,1.500000
620,3.500000,1.500000
621,3.500000,1.500000
622,3.500000,1.500000
623,3.500000,1.500000
624,3.500000,1.500000
625,3.500000,1.500000
626,2.500000,2.500000
627,2.500000,2.500000
628,2.500000,2.500000
629,2.500000,2.500000
630,2.500000,2.500000
631,2.500000,2.500000
632,2.500000,2.500000
633,2.500000,2.500000
634,3.500000,1.500000
635,3.500000,1.500000
636,3.500000,1.500000
637,3.500000,1.500000
638,3.500000,1.500000
639,3.500000,1.500000
640,3.500000,1.500000
641,3.500000,1.500000
642,3.500000,1.500000
643,3.500000,1.500000
644,3.500000,1.500000
645,3.500000,1.500000
646,3.500000,1.500000
647,3.500000,1.500000
648,3.500000,1.500000
649,3.500000,1.500000
650,3.500000,1.500000
651,3.500000,1.500000
652,3.500000,1.500000
653,3.500000,1.500000
654,3.500000,1.500000
655,3.500000,1.500000
656,3.500000,1.500000
657,3.500000,1.500000
658,2.500000,2.500000
659,2.500000,2.500000
660,2.500000,2.500000
661,2.500000,2.500000
662,2.500000,2.500000
663,2.500000,2.500000
664,2.500000,2.500000
665,2.500000,2.500000
666,2.500000,2.500000
667,2.500000,2.500000
668,2.500000,2.500000
669,2.500000,2.500000
670,2.500000,2.500000
671,2.500000,2.500000
672,2.500000,2.500000
673,2.500000,2.500000
674,2.500000,2.500000
675,2.500000,2.500000
676,2.500000,2.500000
677,2.500000,2.500000
678,2.500000,2.500000
679,2.500000,2.500000
680,2.500000,2.500000
681,2.500000,2.500000
682,2.500000,2.500000
683,2.500000,2.500000
684,2.500000,2.500000
685,2.500000,2.500000
686,2.500000,2.500000
687,2.500000,2.500000
688,2.500000,2.500000
689,2.500000,2.500000
690,2.500000,2.500000
691,2.500000,2.500000
692,2.500000,2.500000
693,2.500000,2.500000
694,2.500000,2.500000
695,2.500000,2.500000
696,2.500000,2.500000
697,2.500000,2.500000
698,3.500000,1.500000
699,3.500000,1.500000
700,3.500000,1.500000
701,3.500000,1.500000
702,3.500000,1.500000
703,3.500000,1.500000
704,3.500000,1.500000
705,3.500000,1.500000
706,2.500000,2.500000
707,2.500000,2.500000
708,2.500000,2.500000
709,2.500000,2.500000
710,2.500000,2.500000
711,2.500000,2.500000
712,2.500000,2.500000
713,2.500000,2.500000
714,2.500000,2.500000
715,2.500000,2.500000
716,2.500000,2.500000
717,2.500000,2.500000
718,2.500000,2.500000
719,2.500000,2.500000
720,2.500000,2.500000
721,2.500000,2.500000
722,2.500000,2.500000
723,2.500000,2.500000
724,2.500000,2.500000
725,2.500000,2.500000
726,2.500000,2.500000
727,2.500000,2.500000
728,2.500000,2.500000
729,2.500000,2.500000
730,2.500000,2.500000
731,2.500000,2.500000
732,2.500000,2.500000
733,2.500000,2.500000
734,2.500000,2.500000
735,2.500000,2.500000
736,2.500000,2.500000
737,2.500000,2.500000
738,2.500000,2.500000
739,2.500000,2.500000
740,2.500000,2.500000
741,2.500000,2.500000
742,2.500000,2.500000
743,2.500000,2.500000
744,2.500000,2.500000
745,3.500000,1.500000
746,3.500000,1.500000
747,3.500000,1.500000
748,3.500000,1.500000
749,3.500000,1.500000
750,3.500000,1.500000
751,3.500000,1.500000
752,3.500000,1.500000
753,3.500000,1.500000
754,2.500000,2.500000
755,2.500000,2.500000
756,2.500000,2.500000
757,2.500000,2.500000
758,2.500000,2.500000
759,2.500000,2.500000
760,2.500000,2.500000
761,2.500000,2.500000
762,2.500000,2.500000
763,2.500000,2.500000
764,2.500000,2.500000
765,2.500000,2.500000
766,2.500000,2.500000
767,2.500000,2.500000
768,2.500000,2.500000
769,2.500000,2.500000
770,2.500000,2.500000
771,2.500000,2.500000
772,2.500000,2.500000
773,2.500000,2.500000
774,2.500000,2.500000
775,2.500000,2.500000
776,2.500000,2.500000
777,2.500000,2.500000
778,2.500000,2.500000
779,2.500000,2.500000
780,2.500000,2.500000
781,2.500000,2.500000
782,2.500000,2.500000
783,2.500000,2.500000
784,2.500000,2.500000
785,2.500000,2.500000
786,2.500000,2.500000
787,2.500000,2.500000
788,2.500000,2.500000
789,2.500000,2.500000
790,2.500000,2.500000
791,2.500000,2.500000
792,2.500000,2.500000
793,2.500000,2.500000
794,3.500000,1.500000
795,3.500000,1.500000
796,3.500000,1.500000
797,3.500000,1.500000
798,3.500000,1.500000
799,3.500000,1.500000
800,3.500000,1.500000
801,3.500000,1.500000
802,2.500000,2.500000
803,2.500000,2.500000
804,2.500000,2.500000
805,2.500000,2.500000
806,2.500000,2.500000
807,2.500000,2.500000
808,2.500000,2.500000
809,2.500000,2.500000
810,2.500000,2.500000
811,2.500000,2.500000
812,2.500000,2.500000
813,2.500000,2.500000
814,2.500000,2.500000
815,2.500000,2.500000
816,2.500000,2.500000
817,2.500000,2.500000
818,2.500000,2.500000
819,2.500000,2.500000
820,2.500000,2.500000
821,2.500000,2.500000
822,2.500000,2.500000
823,2.500000,2.500000
824,2.500000,2.500000
825,2.500000,2.500000
826,2.500000,2.500000
827,2.500000,2.500000
828,2.500000,2.500000
829,2.500000,2.500000
830,2.500000,2.500000
831,2.500000,2.500000
832,2.500000,2.500000
833,2.500000,2.500000
834,2.500000,2.500000
835,2.500000,2.500000
836,2.500000,2.500000
837,2.500000,2.500000
838,2.500000,2.500000
839,2.500000,2.500000
840,2.500000,2.500000
841,2.500000,2.500000
842,2.500000,2.500000
843,3.500000,1.500000
844,3.500000,1.500000
845,3.500000,1.500000
846,3.500000,1.500000
847,3.500000,1.500000
848,3.500000,1.500000
849,3.500000,1.500000
850,3.500000,1.500000
851,2.500000,2.500000
852,2.500000,2.500000
853,2.500000,2.500000
854,2.500000,2.500000
855,2.500000,2.500000
856,2.500000,2.500000
857,2.500000,2.500000
858,2.500000,2.500000
859,2.500000,2.500000
860,2.500000,2.500000
861,2.500000,2.500000
862,2.500000,2.500000
863,2.500000,2.500000
864,2.500000,2.500000
865,2.500000,2.500000
866,2.500000,2.500000
867,2.500000,2.500000
868,2.500000,2.500000
869,2.500000,2.500000
870,2.500000,2.500000
871,2.500000,2.500000
872,2.500000,2.500000
873,2.500000,2.500000
874,2.500000,2.500000
875,2.500000,2.500000
876,2.500000,2.500000
877,2.500000,2.500000
878,2.500000,2.500000
879,2.500000,2.500000
880,2.500000,2.500000
881,2.500000,2.500000
882,2.500000,2.500000
883,2.500000,2.500000
884,2.500000,2.500000
885,2.500000,2.500000
886,2.500000,2.500000
887,2.500000,2.500000
888,2.500000,2.500000
889,2.500000,2.500000
890,2.500000,2.500000
891,2.500000,2.500000
892,3.500000,1.500000
893,3.500000,1.500000
894,3.500000,1.500000
895,3.500000,1.500000
896,3.500000,1.500000
897,3.500000,1.500000
898,3.500000,1.500000
899,3.500000,1.500000
900,2.500000,2.500000
901,2.500000,2.500000
902,2.500000,2.500000
903,2.500000,2.500000
904,2.500000,2.500000
905,2.500000,2.500000
906,2.500000,2.500000
907,2.500000,2.500000
908,2.500000,2.500000
909,2.500000,2.500000
910,2.500000,2.500000
911,2.500000,2.500000
912,2.500000,2.500000
913,2.500000,2.500000
914,2.500000,2.500000
915,2.500000,2.500000
916,2.500000,2.500000
917,2.500000,2.500000
918,2.500000,2.500000
919,2.500000,2.500000
920,2.500000,2.500000
921,2.500000,2.500000
922,2.500000,2.500000
923,2.500000,2.500000
924,3.500000,1.500000
925,3.500000,1.500000
926,3.500000,1.500000
927,3.500000,1.500000
928,3.500000,1.500000
929,3.500000,1.500000
930,3.500000,1.500000
931,3.500000,1.500000
932,3.500000,1.500000
933,3.500000,1.500000
934,3.500000,1.500000
935,3.500000,1.500000
936,3.500000,1.500000
937,3.500000,1.500000
938,3.500000,1.500000
939,3.500000,1.500000
940,2.500000,2.500000
941,2.500000,2.500000
942,2.500000,2.500000
943,2.500000,2.500000
944,2.500000,2.500000
945,2.500000,2.500000
946,2.500000,2.500000
947,2.500000,2.500000
948,3.500000,1.500000
949,3.500000,1.500000
950,3.500000,1.500000
951,3.500000,1.500000
952,3.500000,1.500000
953,3.500000,1.500000
954,3.500000,1.500000
955,3.500000,1.500000
956,2.500000,2.500000
957,2.500000,2.500000
958,2.500000,2.500000
959,2.500000,2.500000
960,2.500000,2.500000
961,2.500000,2.500000
962,2.500000,2.500000
963,2.500000,2.500000
964,3.500000,1.500000
965,3.500000,1.500000
966,3.500000,1.500000
967,3.500000,1.500000
968,3.500000,1.500000
969,3.500000,1.500000
970,3.500000,1.500000
971,3.500000,1.500000
972,3.500000,1.500000
973,3.500000,1.500000
974,3.500000,1.500000
975,3.500000,1.500000
976,3.500000,1.500000
977,3.500000,1.500000
978,3.500000,1.500000
979,3.500000,1.500000
980,3.500000,1.500000
981,3.500000,1.500000
982,3.500000,1.500000
983,3.500000,1.500000
984,3.500000,1.500000
985,3.500000,1.500000
986,3.500000,1.500000
987,3.500000,1.500000
988,3.500000,1.500000
989,3.500000,1.500000
990,3.500000,1.500000
991,3.500000,1.500000
992,3.500000,1.500000
993,3.500000,1.500000
994,3.500000,1.500000
995,3.500000,1.500000
996,2.500000,2.500000
997,2.500000,2.500000
998,2.500000,2.500000
999,2.500000,2.500000
1000,2.500000,2.500000
1001,2.500000,2.500000
1002,2.500000,2.500000
1003,2.500000,2.500000
1004,3.500000,1.500000
1005,3.500000,1.500000
1006,3.500000,1.500000
1007,3.500000,1.500000
1008,3.500000,1.500000
1009,3.500000,1.500000
1010,3.500000,1.500000
1011,3.500000,1.500000
1012,2.500000,2.500000
1013,2.500000,2.500000
1014,2.500000,2.500000
1015,2.500000,2.500000
1016,2.500000,2.500000
1017,2.500000,2.500000
1018,2.500000,2.500000
1019,2.500000,2.500000
1020,3.500000,1.500000
1021,3.500000,1.500000
1022,3.500000,1.500000
1023,3.500000,1.500000
1024,3.500000,1.500000
1025,3.500000,1.500000
1026,3.500000,1.500000
1027,3.500000,1.500000
1028,2.500000,2.500000
1029,2.500000,2.500000
1030,2.500000,2.500000
1031,2.500000,2.500000
1032,2.500000,2.500000
1033,2.500000,2.500000
1034,2.500000,2.500000
1035,2.500000,2.500000
1036,2.500000,2.500000
1037,2.500000,2.500000
1038,2.500000,2.500000
1039,2.500000,2.500000
1040,2.500000,2.500000
1041,2.500000,2.500000
1042,2.500000,2.500000
1043,2.500000,2.500000
1044,2.500000,2.500000
1045,2.500000,2.500000
1046,2.500000,2.500000
1047,2.500000,2.500000
1048,2.500000,2.500000
1049,2.500000,2.500000
1050,2.500000,2.500000
1051,2.500000,2.500000
1052,3.500000,1.500000
1053,3.500000,1.500000
1054,3.500000,1.500000
1055,3.500000,1.500000
1056,3.500000,1.500000
1057,3.500000,1.500000
1058,3.500000,1.500000
1059,3.500000,1.500000
1060,2.500000,2.500000
1061,2.500000,2.500000
1062,2.500000,2.500000
1063,2.500000,2.500000
1064,2.500000,2.500000
1065,2.500000,2.500000
1066,2.500000,2.500000
1067,2.500000,2.500000
1068,2.500000,2.500000
1069,2.500000,2.500000
1070,2.500000,2.500000
1071,2.500000,2.500000
1072,2.500000,2.500000
1073,2.500000,2.500000
1074,2.500000,2.500000
1075,2.500000,2.500000
1076,2.500000,2.500000
1077,2.500000,2.500000
1078,2.500000,2.500000
1079,2.500000,2.500000
1080,2.500000,2.500000
1081,2.500000,2.500000
1082,2.500000,2.500000
1083,2.500000,2.500000
1084,2.500000,2.500000
1085,2.500000,2.500000
1086,2.500000,2.500000
1087,2.500000,2.500000
1088,2.500000,2.500000
1089,2.500000,2.500000
1090,2.500000,2.500000
1091,2.500000,2.500000
1092,2.500000,2.500000
1093,2.500000,2.500000
1094,2.500000,2.500000
1095,2.500000,2.500000
1096,2.500000,2.500000
1097,2.500000,2.500000
1098,2.500000,2.500000
1099,2.500000,2.500000
1100,3.500000,1.500000
1101,3.500000,1.500000
1102,3.500000,1.500000
1103,3.500000,1.500000
1104,3.500000,1.500000
1105,3.500000,1.500000
1106,3.500000,1.500000
1107,3.500000,1.500000
1108,2.500000,2.500000
1109,2.500000,2.500000
1110,2.500000,2.500000
1111,2.500000,2.500000
1112,2.500000,2.500000
1113,2.500000,2.500000
1114,2.500000,2.500000
1115,2.500000,2.500000
1116,2.500000,2.500000
1117,2.500000,2.500000
1118,2.500000,2.500000
1119,2.500000,2.500000
1120,2.500000,2.500000
1121,2.500000,2.500000
1122,2.500000,2.500000
1123,2.500000,2.500000
1124,2.500000,2.500000
1125,2.500000,2.500000
1126,2.500000,2.500000
1127,2.500000,2.500000
1128,2.500000,2.500000
1129,2.500000,2.500000
1130,2.500000,2.500000
1131,2.500000,2.500000
1132,2.500000,2.500000
1133,2.500000,2.500000
1134,2.500000,2.500000
1135,2.500000,2.500000
1136,2.500000,2.500000
1137,2.500000,2.500000
1138,2.500000,2.500000
1139,2.500000,2.500000
1140,2.500000,2.500000
1141,2.500000,2.500000
1142,2.500000,2.500000
1143,2.500000,2.500000
1144,2.500000,2.500000
1145,2.500000,2.500000
1146,2.500000,2.500000
1147,2.500000,2.500000
1148,3.500000,1.500000
1149,3.500000,1.500000
